,loss
570,13.491579055786133
571,13.890466690063477
572,13.409858703613281
573,13.669012069702148
574,13.893326759338379
575,13.822551727294922
576,13.626020431518555
577,13.821998596191406
578,14.019281387329102
579,13.775178909301758
580,13.985801696777344
581,13.361419677734375
582,13.376692771911621
583,13.607841491699219
584,13.356595993041992
585,13.82894515991211
586,13.713397979736328
587,13.013015747070312
588,13.778141021728516
589,13.679882049560547
590,13.757638931274414
591,13.85911750793457
592,13.99424934387207
593,13.639872550964355
594,13.939550399780273
595,13.36209774017334
596,13.84928035736084
597,13.857199668884277
598,13.415213584899902
599,14.018854141235352
600,13.585554122924805
601,13.601086616516113
602,13.814616203308105
603,13.725082397460938
604,13.84774112701416
605,13.708538055419922
606,13.339149475097656
607,13.447324752807617
608,13.923481941223145
609,13.864007949829102
610,13.559175491333008
611,13.547823905944824
612,13.619415283203125
613,13.668313026428223
614,13.456962585449219
615,13.439130783081055
616,13.79126262664795
617,13.55197525024414
618,13.444896697998047
619,13.74587345123291
620,13.744708061218262
621,13.766359329223633
622,13.703038215637207
623,13.581886291503906
624,13.419769287109375
625,13.661885261535645
626,13.465129852294922
627,13.875595092773438
628,13.60165786743164
629,13.559768676757812
630,13.355120658874512
631,13.67996883392334
632,13.774322509765625
633,13.680171012878418
634,13.6246919631958
635,13.673879623413086
636,13.530282974243164
637,13.438687324523926
638,13.610286712646484
639,13.668869972229004
640,13.467693328857422
641,13.339701652526855
642,13.552704811096191
643,13.68007755279541
644,13.513711929321289
645,13.453533172607422
646,13.462308883666992
647,13.572128295898438
648,13.702075958251953
649,13.731742858886719
650,13.44283390045166
651,13.558023452758789
652,13.476873397827148
653,13.736956596374512
654,13.621766090393066
655,13.700342178344727
656,13.501537322998047
657,13.381433486938477
658,13.842718124389648
659,13.380104064941406
660,13.57507610321045
661,13.556234359741211
662,13.783506393432617
663,13.6871337890625
664,13.567051887512207
665,13.909348487854004
666,13.492472648620605
667,13.615900993347168
668,13.183479309082031
669,13.590283393859863
670,13.724839210510254
671,13.510879516601562
672,13.572772979736328
673,13.611381530761719
674,13.420166969299316
675,13.70106029510498
676,13.658628463745117
677,13.440232276916504
678,13.601640701293945
679,13.572589874267578
680,13.596579551696777
681,13.617025375366211
682,13.592819213867188
683,13.452004432678223
684,13.392227172851562
685,13.72059440612793
686,13.834264755249023
687,13.588347434997559
688,13.422956466674805
689,13.730260848999023
690,13.902040481567383
691,13.708305358886719
692,13.457651138305664
693,13.532015800476074
694,13.341222763061523
695,13.633098602294922
696,13.443241119384766
697,13.669235229492188
698,13.732565879821777
699,13.261664390563965
700,13.777792930603027
701,13.53331184387207
702,13.60679817199707
703,13.225334167480469
704,13.796506881713867
705,13.688607215881348
706,13.359400749206543
707,13.594789505004883
708,13.565710067749023
709,13.704695701599121
710,13.278173446655273
711,13.357544898986816
712,13.440934181213379
713,13.500658988952637
714,13.545967102050781
715,13.488469123840332
716,13.44115161895752
717,13.32441520690918
718,13.578791618347168
719,13.766121864318848
720,13.467442512512207
721,13.629464149475098
722,13.159111022949219
723,13.301437377929688
724,13.522954940795898
725,13.566998481750488
726,13.392937660217285
727,13.634013175964355
728,13.848161697387695
729,13.334559440612793
730,13.417515754699707
731,13.526656150817871
732,13.573854446411133
733,13.382102012634277
734,13.527925491333008
735,13.903393745422363
736,13.179163932800293
737,13.644599914550781
738,13.32390022277832
739,13.716137886047363
740,13.673294067382812
741,13.269983291625977
742,13.633369445800781
743,13.480316162109375
744,13.668292045593262
745,13.193300247192383
746,13.359535217285156
747,13.390007019042969
748,13.734678268432617
749,13.717150688171387
750,13.653853416442871
751,13.048471450805664
752,13.590490341186523
753,13.595300674438477
754,13.352959632873535
755,13.33525276184082
756,13.461786270141602
757,13.184804916381836
758,13.422897338867188
759,13.302372932434082
760,13.529520034790039
761,13.27360725402832
762,13.49713134765625
763,13.188675880432129
764,13.48060131072998
765,13.225446701049805
766,13.42194652557373
767,13.346986770629883
768,13.538089752197266
769,13.208274841308594
770,13.48366641998291
771,13.711203575134277
772,13.27646255493164
773,13.61546802520752
774,13.254045486450195
775,13.359394073486328
776,13.594654083251953
777,13.559029579162598
778,13.62740707397461
779,13.430394172668457
780,13.028383255004883
781,13.382316589355469
782,13.313271522521973
783,13.49538516998291
784,13.38109016418457
785,13.559462547302246
786,13.461371421813965
787,13.613910675048828
788,13.447769165039062
789,13.82776927947998
790,13.594593048095703
791,13.195412635803223
792,13.375229835510254
793,13.65716552734375
794,13.416373252868652
795,13.39510726928711
796,13.629596710205078
797,13.210081100463867
798,13.47712516784668
799,13.423564910888672
800,13.401874542236328
801,13.400609970092773
802,13.36448860168457
803,13.497737884521484
804,13.456632614135742
805,13.310022354125977
806,13.208520889282227
807,13.3317289352417
808,13.413299560546875
809,13.11568832397461
810,13.25568675994873
811,13.410113334655762
812,13.353216171264648
813,13.330131530761719
814,13.31696891784668
815,13.397777557373047
816,13.4832763671875
817,13.449544906616211
818,13.187905311584473
819,13.156991958618164
820,13.214299201965332
821,13.354302406311035
822,13.196455955505371
823,13.264184951782227
824,13.416419982910156
825,13.360790252685547
826,13.08599853515625
827,13.285921096801758
828,13.053876876831055
829,13.280109405517578
830,13.007576942443848
831,13.13070297241211
832,13.179163932800293
833,13.187063217163086
834,13.470643043518066
835,13.327066421508789
836,13.264239311218262
837,13.113584518432617
838,13.281688690185547
839,13.254939079284668
840,13.41128158569336
841,13.094446182250977
842,13.363365173339844
843,13.211405754089355
844,13.051614761352539
845,13.372584342956543
846,12.973642349243164
847,13.278014183044434
848,13.128608703613281
849,13.106871604919434
850,13.074581146240234
851,13.129709243774414
852,13.237798690795898
853,13.235003471374512
854,13.111953735351562
855,13.191302299499512
856,13.164788246154785
857,13.096861839294434
858,13.46649169921875
859,13.103031158447266
860,13.304244995117188
861,13.194404602050781
862,13.152974128723145
863,13.401305198669434
864,13.136674880981445
865,12.953776359558105
866,13.152511596679688
867,12.963783264160156
868,13.286924362182617
869,13.029373168945312
870,13.130271911621094
871,13.318912506103516
872,13.051138877868652
873,13.277833938598633
874,12.997020721435547
875,13.301509857177734
876,13.515501022338867
877,13.3822603225708
878,13.063238143920898
879,13.2797269821167
880,13.256668090820312
881,13.352741241455078
882,13.144108772277832
883,13.110603332519531
884,12.847397804260254
885,12.974899291992188
886,13.074602127075195
887,13.033923149108887
888,13.012274742126465
889,13.436397552490234
890,12.80830192565918
891,13.08045768737793
892,13.19355583190918
893,13.165093421936035
894,13.201130867004395
895,13.137693405151367
896,13.180242538452148
897,12.94110107421875
898,12.841874122619629
899,13.1727294921875
900,13.098531723022461
901,13.350893020629883
902,13.188692092895508
903,13.200265884399414
904,13.147783279418945
905,13.283077239990234
906,13.250826835632324
907,13.198282241821289
908,13.013565063476562
909,13.310028076171875
910,13.158254623413086
911,13.10536003112793
912,13.042076110839844
913,13.055353164672852
914,12.774469375610352
915,12.915096282958984
916,13.141711235046387
917,12.938057899475098
918,13.25828742980957
919,12.998781204223633
920,13.34249210357666
921,13.317800521850586
922,12.973431587219238
923,13.08315658569336
924,13.174884796142578
925,13.173805236816406
926,13.23923397064209
927,13.095781326293945
928,12.870671272277832
929,13.110806465148926
930,13.050247192382812
931,13.149767875671387
932,12.90892219543457
933,13.147521018981934
934,13.109297752380371
935,13.224435806274414
936,12.905214309692383
937,12.84355354309082
938,13.28363037109375
939,13.095094680786133
940,13.054183006286621
941,12.930793762207031
942,13.145614624023438
943,13.282878875732422
944,13.056711196899414
945,13.18542766571045
946,13.128148078918457
947,13.142448425292969
948,13.121135711669922
949,13.111981391906738
950,12.960705757141113
951,13.128894805908203
952,13.098822593688965
953,13.109819412231445
954,13.109970092773438
955,12.767476081848145
956,13.116446495056152
957,12.868043899536133
958,12.894275665283203
959,13.28414249420166
960,13.107471466064453
961,13.152983665466309
962,12.8270902633667
963,13.196185111999512
964,12.82012939453125
965,12.822046279907227
966,12.9906587600708
967,12.856780052185059
968,12.705964088439941
969,13.124042510986328
970,13.013916015625
971,13.163406372070312
972,12.777631759643555
973,13.380104064941406
974,13.098539352416992
975,13.065983772277832
976,13.02248477935791
977,13.29288101196289
978,13.198807716369629
979,12.988016128540039
980,13.064220428466797
981,13.052664756774902
982,12.893013954162598
983,12.898685455322266
984,13.161757469177246
985,12.866066932678223
986,12.874917030334473
987,12.969938278198242
988,13.105018615722656
989,13.278895378112793
990,13.084611892700195
991,13.240938186645508
992,12.923711776733398
993,12.79365062713623
994,12.860016822814941
995,12.732495307922363
996,13.071739196777344
997,12.871123313903809
998,13.149811744689941
999,12.85990047454834
1000,13.010313034057617
1001,13.35643482208252
1002,13.27935791015625
1003,13.082281112670898
1004,13.138442039489746
1005,13.071053504943848
1006,13.19072437286377
1007,12.931527137756348
1008,13.058930397033691
1009,12.837788581848145
1010,13.228897094726562
1011,12.841070175170898
1012,13.212065696716309
1013,13.243257522583008
1014,13.05422592163086
1015,13.100568771362305
1016,13.138466835021973
1017,13.089811325073242
1018,13.11255168914795
1019,13.109439849853516
1020,12.826322555541992
1021,13.173542022705078
1022,13.211874008178711
1023,12.990025520324707
1024,13.22359848022461
1025,13.039348602294922
1026,13.091439247131348
1027,12.971334457397461
1028,13.210344314575195
1029,13.051460266113281
1030,12.708800315856934
1031,13.209318161010742
1032,13.071158409118652
1033,13.056459426879883
1034,12.682209014892578
1035,12.689269065856934
1036,13.139337539672852
1037,13.009405136108398
1038,12.952709197998047
1039,13.159114837646484
1040,13.198440551757812
1041,12.791335105895996
1042,12.801834106445312
1043,13.14552116394043
1044,13.03084945678711
1045,12.780722618103027
1046,12.899120330810547
1047,12.743659973144531
1048,13.249336242675781
1049,12.78615951538086
1050,13.153061866760254
1051,13.336000442504883
1052,13.106203079223633
1053,12.953571319580078
1054,12.934582710266113
1055,12.57868480682373
1056,12.801485061645508
1057,12.938679695129395
1058,12.863398551940918
1059,13.131891250610352
1060,12.680338859558105
1061,13.303082466125488
1062,12.835162162780762
1063,13.106266021728516
1064,12.981531143188477
1065,12.966845512390137
1066,12.808490753173828
1067,13.30013370513916
1068,12.7699556350708
1069,12.83533763885498
1070,12.818251609802246
1071,13.088217735290527
1072,12.930704116821289
1073,12.711660385131836
1074,13.183631896972656
1075,12.83084774017334
1076,12.707088470458984
1077,13.098761558532715
1078,12.737447738647461
1079,12.885003089904785
1080,12.840778350830078
1081,13.020855903625488
1082,13.172839164733887
1083,13.301852226257324
1084,12.939596176147461
1085,12.614290237426758
1086,13.21440601348877
1087,12.776412010192871
1088,12.880487442016602
1089,12.824462890625
1090,12.837553024291992
1091,12.771739959716797
1092,13.067268371582031
1093,12.760489463806152
1094,12.675561904907227
1095,12.910680770874023
1096,12.772439956665039
1097,12.930758476257324
1098,13.131478309631348
1099,12.733997344970703
1100,13.135992050170898
1101,12.86007308959961
1102,12.854511260986328
1103,13.07741928100586
1104,12.811849594116211
1105,12.85339641571045
1106,12.901631355285645
1107,12.75341796875
1108,12.583636283874512
1109,12.690290451049805
1110,12.874096870422363
1111,12.954593658447266
1112,12.889593124389648
1113,12.77798080444336
1114,13.14371395111084
1115,12.857486724853516
1116,13.202072143554688
1117,12.98472785949707
1118,12.913086891174316
1119,12.907800674438477
1120,12.667808532714844
1121,12.973968505859375
1122,13.019303321838379
1123,12.67521858215332
1124,13.019784927368164
1125,12.72354793548584
1126,13.226700782775879
1127,12.819409370422363
1128,13.06004810333252
1129,12.725156784057617
1130,12.672941207885742
1131,12.768202781677246
1132,12.912260055541992
1133,12.882962226867676
1134,12.779754638671875
1135,12.856369972229004
1136,12.605215072631836
1137,12.785199165344238
1138,12.722800254821777
1139,12.801631927490234
1140,13.065717697143555
1141,12.822237014770508
1142,13.200465202331543
1143,12.48382568359375
1144,12.740471839904785
1145,12.726984977722168
1146,12.796929359436035
1147,12.97262954711914
1148,12.870725631713867
1149,12.779521942138672
1150,12.566125869750977
1151,12.89834976196289
1152,12.938570022583008
1153,12.963260650634766
1154,12.603845596313477
1155,12.909449577331543
1156,12.725862503051758
1157,12.679597854614258
1158,12.814653396606445
1159,12.768406867980957
1160,12.864928245544434
1161,12.804094314575195
1162,13.002470970153809
1163,12.461549758911133
1164,12.819623947143555
1165,13.131686210632324
1166,12.95173454284668
1167,12.724513053894043
1168,12.865869522094727
1169,12.584700584411621
1170,12.680486679077148
1171,13.073979377746582
1172,12.81385326385498
1173,13.085672378540039
1174,13.052839279174805
1175,13.062653541564941
1176,12.858715057373047
1177,13.035894393920898
1178,12.576333999633789
1179,12.811996459960938
1180,12.512771606445312
1181,12.999860763549805
1182,12.739988327026367
1183,12.83761978149414
1184,13.018938064575195
1185,12.824249267578125
1186,12.607747077941895
1187,12.624739646911621
1188,12.567607879638672
1189,12.847761154174805
1190,12.74874496459961
1191,12.762913703918457
1192,12.85952091217041
1193,12.703051567077637
1194,12.790520668029785
1195,12.944689750671387
1196,12.829442024230957
1197,12.88926887512207
1198,12.749238967895508
1199,13.067178726196289
1200,12.736857414245605
1201,12.987935066223145
1202,12.962603569030762
1203,12.722492218017578
1204,12.960474967956543
1205,12.827957153320312
1206,12.742460250854492
1207,12.679299354553223
1208,12.94434928894043
1209,12.915200233459473
1210,12.686662673950195
1211,12.897818565368652
1212,12.874994277954102
1213,12.834999084472656
1214,12.949087142944336
1215,13.073003768920898
1216,12.927848815917969
1217,12.842512130737305
1218,12.838467597961426
1219,12.680232048034668
1220,12.460489273071289
1221,12.604126930236816
1222,12.743224143981934
1223,13.175647735595703
1224,12.593003273010254
1225,12.626952171325684
1226,12.634862899780273
1227,12.658194541931152
1228,12.717107772827148
1229,12.859375953674316
1230,12.555639266967773
1231,12.99979019165039
1232,12.896653175354004
1233,12.647409439086914
1234,12.860883712768555
1235,12.594476699829102
1236,13.002198219299316
1237,12.832010269165039
1238,12.599691390991211
1239,12.951273918151855
1240,12.821815490722656
1241,12.70553207397461
1242,12.759729385375977
1243,12.739946365356445
1244,12.743396759033203
1245,12.67721939086914
1246,12.998416900634766
1247,12.554107666015625
1248,12.838018417358398
1249,12.854537010192871
1250,12.733129501342773
1251,12.58216381072998
1252,12.53469467163086
1253,12.749011993408203
1254,12.857762336730957
1255,12.571661949157715
1256,12.86133098602295
1257,12.531526565551758
1258,12.518749237060547
1259,12.677273750305176
1260,12.785179138183594
1261,12.4852294921875
1262,12.789350509643555
1263,12.690587043762207
1264,12.724675178527832
1265,12.779841423034668
1266,12.787467956542969
1267,12.921370506286621
1268,12.835599899291992
1269,12.74924087524414
1270,12.66694450378418
1271,12.748111724853516
1272,12.904516220092773
1273,12.715713500976562
1274,12.676939010620117
1275,12.683283805847168
1276,12.91331958770752
1277,12.63191032409668
1278,12.887757301330566
1279,12.509134292602539
1280,12.58499813079834
1281,12.795924186706543
1282,12.43481159210205
1283,12.949877738952637
1284,12.721556663513184
1285,12.707935333251953
1286,12.679681777954102
1287,12.58025074005127
1288,12.905008316040039
1289,12.691925048828125
1290,12.676323890686035
1291,12.598453521728516
1292,12.749168395996094
1293,12.629372596740723
1294,12.759997367858887
1295,12.456509590148926
1296,12.800925254821777
1297,12.790346145629883
1298,12.846939086914062
1299,12.572209358215332
1300,12.80461311340332
1301,12.69613265991211
1302,12.78775691986084
1303,12.662391662597656
1304,12.797712326049805
1305,12.519461631774902
1306,12.602518081665039
1307,12.814621925354004
1308,12.736248016357422
1309,12.582938194274902
1310,12.353869438171387
1311,12.69101619720459
1312,12.75263500213623
1313,12.893810272216797
1314,12.806925773620605
1315,12.749691009521484
1316,12.836687088012695
1317,12.831554412841797
1318,12.93802547454834
1319,12.564033508300781
1320,12.951953887939453
1321,12.648818969726562
1322,12.764219284057617
1323,12.753997802734375
1324,12.583621978759766
1325,12.408567428588867
1326,12.89497184753418
1327,12.748719215393066
1328,12.803024291992188
1329,12.595235824584961
1330,12.513744354248047
1331,12.631586074829102
1332,12.781697273254395
1333,12.860363006591797
1334,12.739545822143555
1335,12.777763366699219
1336,12.554567337036133
1337,12.664560317993164
1338,12.82045841217041
1339,12.702312469482422
1340,12.597012519836426
1341,12.565164566040039
1342,12.56149673461914
1343,12.587725639343262
1344,12.37431812286377
1345,12.792478561401367
1346,12.91562557220459
1347,12.535294532775879
1348,12.423357009887695
1349,12.52138900756836
1350,12.506388664245605
1351,12.634114265441895
1352,12.803613662719727
1353,12.398370742797852
1354,12.469592094421387
1355,12.531503677368164
1356,12.449516296386719
1357,12.70775032043457
1358,12.625003814697266
1359,12.337035179138184
1360,12.664228439331055
1361,12.528509140014648
